id,borrowId,bookItemId,conditionAtBorrow
8f4618f7-c704-4bca-9bbe-73da98806cc9,TRX-000760,BI-02684,Poor
9c527014-9b8e-4b77-8147-06e47ef2e4ca,TRX-000761,BI-00497,New
50d7b3e4-bffa-4848-9c13-016ba25ef4f5,TRX-000761,BI-01291,Fair
f286097b-1c08-442a-8d3a-1313fa8843d8,TRX-000762,BI-01559,Fair
41455c82-f7db-43c6-a592-2d59ea4b6f03,TRX-000762,BI-01450,Poor
6f9bdc33-a110-4610-b35f-786164bf95f0,TRX-000763,BI-01388,Good
e1d706d5-8ed6-49e7-acf7-f30c720566ba,TRX-000764,BI-00632,Good
d1632004-b553-404a-be95-1f769bef55bf,TRX-000764,BI-02181,Good
1102a633-08e6-4d4a-a30a-a11c566f6989,TRX-000764,BI-02889,Poor
3a525125-2d7e-4447-98aa-67c372227704,TRX-000765,BI-02716,Good
e9d59200-e325-43c1-a52f-dfee0b824ba6,TRX-000765,BI-01552,Poor
e581d50e-ddac-4328-851a-186f147abf85,TRX-000765,BI-02177,Poor
5b81ff84-c38c-4743-bfa3-d333e9f1a2a9,TRX-000766,BI-00726,Fair
48e9d46a-3661-4e42-b6e7-dfdf0e5e42fa,TRX-000767,BI-01470,Poor
dbfeee1b-01cd-4144-ad53-1d812b96a08c,TRX-000768,BI-01465,Poor
cea51f43-380f-4a5d-8e0f-c6840d5daf8a,TRX-000768,BI-01210,Good
7cdae1b6-b4b0-43ca-9779-ce2c443bc3b8,TRX-000769,BI-01079,Fair
f45c1efd-616c-4a26-87fd-1f63eb5e53e5,TRX-000770,BI-02337,New
269ce850-e26a-47d2-becc-6f97118562b1,TRX-000771,BI-02187,New
b152eed1-84e2-4216-b547-233963c8fbb5,TRX-000772,BI-00923,Fair
a6373c68-87c0-4e35-8a7b-8989a51b3cd7,TRX-000772,BI-01525,Good
72d27914-8ff1-40d0-b19f-b761f5f9f444,TRX-000772,BI-01493,Fair
1a26af15-1d6d-4be8-82dc-a4aa28c6c3ca,TRX-000773,BI-01113,Good
316ae80c-6ba8-4ed6-a929-ea852ea7b7eb,TRX-000773,BI-00019,Poor
7ea54aab-af3a-4b11-941c-a07b67494f96,TRX-000773,BI-02905,Fair
e7e4d89f-01c3-40f4-bc3b-5bbe2deb9e7a,TRX-000774,BI-01809,Poor
30339aa8-128b-40a5-a7e9-de9ff0dce925,TRX-000774,BI-01178,New
fde29679-b380-4cbd-a531-83e256f1a7a3,TRX-000775,BI-00858,New
8a153a75-30df-431d-9f81-49629002e8da,TRX-000775,BI-01596,Fair
a971b66d-ca24-4305-a16c-e103c6c08e4c,TRX-000776,BI-02053,Poor
95441bf5-f7f0-484d-bf6a-bb348eed6ef4,TRX-000776,BI-00732,New
5c66a750-12e7-42c1-9916-26e9914d7124,TRX-000776,BI-01513,New
54ff061b-caf5-4c06-839c-935f0bc193f6,TRX-000777,BI-00720,Poor
4d71537b-9988-4818-8026-29dc5f93241c,TRX-000777,BI-00784,Fair
a6a4a286-238a-42d9-86f0-f1667949bc31,TRX-000777,BI-00638,Good
bb3bfe5d-3e98-40c9-b14e-c50804126d3f,TRX-000778,BI-00044,Fair
41e0ece7-f3b6-4e85-a4ce-f3e858d5241e,TRX-000779,BI-00443,New
d088bc3d-db8a-420c-a3c5-bf614dad57b8,TRX-000779,BI-00690,Good
e943d672-4c18-46f0-b660-93a21d4c9f59,TRX-000780,BI-01873,Fair
9eab9c51-5e24-4822-8c56-1b9c862fea3c,TRX-000780,BI-00839,New
ec5fcb95-dff5-4d51-be24-5f7313d554d6,TRX-000781,BI-00676,Fair
b8abf10f-ff73-40c2-999d-88b300f50028,TRX-000782,BI-01456,New
cef34632-fd08-4da3-82e3-0a6b2e944757,TRX-000782,BI-00006,Poor
5a8c28c7-c45f-438b-8eb2-285a6f73be13,TRX-000782,BI-00147,Fair
72a07f14-3338-4aac-a63c-b9d48ef2c58d,TRX-000783,BI-00334,Good
7d0febc8-0df8-4879-a102-8b24b8ab9c22,TRX-000784,BI-02486,Poor
4b61a817-f32d-49ce-9603-2b20b34d9cd4,TRX-000784,BI-01161,New
77ca9291-9375-4fa3-8de3-3afcdfb75f4d,TRX-000785,BI-02483,Fair
a60fab44-5586-4695-b756-63a233ad833d,TRX-000785,BI-02806,Poor
1bcaaf21-caf8-4d7c-bdea-4073a35b4207,TRX-000785,BI-02986,Poor
0c740df3-3119-4e41-9f1d-f58045cfe5b3,TRX-000786,BI-01184,New
67429648-7ae0-47f1-8aa1-e9289a30d2b2,TRX-000787,BI-02163,Poor
ec750b5e-88c0-4a61-93bc-43af8627d597,TRX-000788,BI-00447,Fair
83185a12-1d0c-4326-9c25-a3cf201b0695,TRX-000788,BI-00052,New
d5d4c0ca-8f1e-43b7-adfd-d35229f5c2c4,TRX-000788,BI-01339,New
44f5b6c0-8653-4002-9939-aea85b49bd4e,TRX-000789,BI-01619,Good
13ac3347-3c30-4043-9cc8-4ec945fdc3f6,TRX-000789,BI-02406,Good
20e632e5-9e48-44a1-ba23-8e203ffacffe,TRX-000790,BI-02880,Good
eec856ae-555f-46ac-80e5-f97a457d7db0,TRX-000790,BI-01576,Fair
ac6d5016-5f30-4360-8e2f-af84b24257db,TRX-000790,BI-02183,Good
66dfebc9-6c42-4235-8ebb-d873bd617b01,TRX-000791,BI-02838,Poor
c029366c-678a-4db4-aa41-d578b548bda0,TRX-000792,BI-00479,Fair
b666cb48-ed6f-41af-a211-78072be1e6db,TRX-000793,BI-02447,New
bcd97e7f-e35a-42cf-b862-e2d262291b9f,TRX-000793,BI-00559,Fair
b6ec8d25-7a0b-4c1c-965d-b710f481fd45,TRX-000794,BI-00756,Good
843f33ab-8f53-49b2-a4fe-8a9e2baac013,TRX-000795,BI-01588,Fair
9d7825f7-12ef-46e1-8bac-a03aac2a8f52,TRX-000795,BI-01290,New
ee06a51b-e9c5-4cd5-bf9f-49d0cfa21b21,TRX-000796,BI-02298,Good
e40f9437-2146-4d9a-be85-bd04763e9e87,TRX-000796,BI-02301,New
bfb9cb61-600c-42ca-805a-84dbfc6f3a6c,TRX-000796,BI-02147,Good
c1e1592d-2508-42cb-8e49-1c1b60520228,TRX-000797,BI-01988,Poor
5ad6fd63-8786-4e01-8275-e886523ef31c,TRX-000797,BI-00313,New
4376e379-2150-4361-8b12-44d0ee51e307,TRX-000798,BI-02681,New
898dc2b1-9516-4bdd-93e4-6fb6f51e1b0e,TRX-000798,BI-01423,Fair
0699e23a-210e-4bca-af49-f9e03ca8fb3c,TRX-000798,BI-00136,Poor
f0c66ab3-1c7f-4108-ac63-57aa8a794a04,TRX-000799,BI-01342,Good
2248e6be-fd51-4fb3-ad4a-535a334388e1,TRX-000799,BI-02782,Fair
0b8bd4ac-7d8e-457f-a014-b2b7be80979d,TRX-000799,BI-02131,Fair
ae4c602b-7f78-42a1-87da-56d4086c4014,TRX-000800,BI-02798,Fair
d149a89e-e788-435f-ac25-7890d55854c0,TRX-000800,BI-00653,Fair
0a027710-9203-44f0-9bc0-2b03256eec22,TRX-000801,BI-01598,New
25ed504f-5edb-4565-b603-9b1e603c878c,TRX-000801,BI-01647,New
07d1b6e0-2ca4-451e-b584-10c1e406b6f1,TRX-000802,BI-01437,Good
f42ad576-6b0a-41e8-a95c-ca39a196453c,TRX-000802,BI-01789,New
38c29d6d-8f07-4ec0-abf7-1294925ae51e,TRX-000803,BI-01618,Fair
85702442-ad9e-4b3b-8e08-65be2e519ea2,TRX-000804,BI-01970,Fair
116d1cac-4972-4ac9-aa25-f4410025521e,TRX-000804,BI-00211,Fair
0e03aa3e-a858-4850-b027-5cec34a64d33,TRX-000805,BI-02529,Fair
35a22e20-77da-4378-8a44-c7f82074f168,TRX-000806,BI-00620,Fair
4bab02aa-75f2-425a-ba03-e2e231b2a867,TRX-000807,BI-00837,Poor
89dbad18-677b-49c6-81ed-e41df9fc224d,TRX-000808,BI-02786,Fair
57ee0f96-7cc5-4eb7-80a0-6462f75b972e,TRX-000808,BI-02595,Good
92705363-8c18-4a0d-805f-bd8ce38fdbb3,TRX-000809,BI-02101,New
5d738d25-7380-4856-a8e7-4a4598f03666,TRX-000809,BI-01155,New
d0d7bc4c-f5d9-4ac6-b0ff-92de08f27a58,TRX-000810,BI-01633,Good
ec603135-cee4-4da2-ab8d-16e800a0bfb5,TRX-000810,BI-00643,Good
98d0095d-479d-4fdc-ada2-242a5369942c,TRX-000810,BI-01374,Good
d68d3c75-93e7-4394-9dfa-6b5521f77b79,TRX-000811,BI-00887,Fair
52c20cce-c4a7-484a-a1e3-d2aed3dfedd1,TRX-000811,BI-00255,New
9c1540c9-8648-44dc-b750-085640222ee3,TRX-000812,BI-00585,New
6a3bfd07-c0c8-4d37-985a-dc725e1a47ed,TRX-000812,BI-01350,Poor
280ecbe1-cce5-4937-8012-71a25d5077b8,TRX-000813,BI-01101,New
9a4cd5ea-0271-49a8-966f-d0af9a2b68b9,TRX-000813,BI-01984,Poor
fef86385-cb22-4397-a292-7a71e0f884b6,TRX-000813,BI-01657,Good
8cc93276-b7c3-4e53-84e0-00335cffdf3f,TRX-000814,BI-00283,Good
8436c8b5-64de-40df-a088-57c8a5e68df3,TRX-000814,BI-00898,Fair
4ab2ab00-7907-4d9f-87bc-5b05888b2788,TRX-000815,BI-01154,Poor
baa877af-fa99-4860-9844-bedcb92d7ee8,TRX-000815,BI-02326,New
4239f30e-5feb-465b-a903-4fc0e3571b6e,TRX-000815,BI-02550,Fair
6c97423f-7194-42b1-8e38-0c6fc862c444,TRX-000816,BI-01445,Good
49b13daa-a125-422d-901b-5d52e99b5569,TRX-000816,BI-02660,Poor
ae8ada0a-e2c4-4f85-8b2b-c38fa0cb8222,TRX-000817,BI-02891,New
eea068a9-d03b-4a19-8c54-7e2fdd4f40e3,TRX-000818,BI-02853,Fair
7d1ae718-e38f-478e-8b06-f58413912be7,TRX-000819,BI-01890,Poor
e77870a2-6a20-4020-85ed-f9b82235580f,TRX-000820,BI-00343,Good
dd4dc5b9-94e7-4012-8b9c-78db107c97f2,TRX-000820,BI-01016,Good
8d0eb786-c5e8-4bc4-afc5-0e1605b86c3a,TRX-000821,BI-00444,Poor
2a7a3c8d-519c-403b-a0a5-72b71214aef7,TRX-000821,BI-01304,New
ed67b209-634f-4844-9b98-f9b33bf6c18e,TRX-000821,BI-02236,Good
2fccfc1d-017a-4ad1-8069-e68803b52dba,TRX-000822,BI-02362,Good
1d1855aa-5d12-421e-bc6c-ffc172a80cea,TRX-000822,BI-02197,Good
3912bace-9e7a-4784-9bad-97084c439867,TRX-000823,BI-00039,Poor
2e2f9078-eddc-417f-b627-cb7a8f89a194,TRX-000823,BI-01293,Good
f64ebc9c-5cb2-4918-b8a3-1ce4f2018cc3,TRX-000824,BI-01150,Poor
33178a39-e227-4f1b-ae27-171605f5ca52,TRX-000824,BI-01329,Good
30be0893-d152-4900-a0b2-9fdeacc972b5,TRX-000825,BI-01862,Poor
1f761792-1990-4dd7-9231-ddb39dcdf603,TRX-000825,BI-02106,Poor
d98c91a9-3c4f-4d4a-87d8-6f9968dd48cc,TRX-000825,BI-01912,Fair
8e24c6b5-a1e6-40fc-9315-da6475912607,TRX-000826,BI-02797,Good
f207fa5b-37f7-4144-8695-774ffd94e7aa,TRX-000826,BI-01053,Poor
964e1d4c-9a83-4553-9c78-a24cc6c1313b,TRX-000827,BI-01488,New
ada5eb6f-452b-4746-ae6e-455e74767f4f,TRX-000828,BI-01098,Good
7cc1dd1d-8d98-4f9d-a0d5-bdc1a6a21a69,TRX-000829,BI-00880,Poor
09fef238-7ea4-4ae1-9bcb-90be07ce25b7,TRX-000829,BI-00897,New
3b9eff9c-5f34-4892-8740-242fa0e6f64b,TRX-000830,BI-02387,Fair
0b77eed3-98f6-4eaf-b011-bbf4f6f58586,TRX-000830,BI-01978,New
05b9165d-f694-4ea2-a467-1122e2fa5106,TRX-000831,BI-00367,New
7828bc6c-bb55-484e-9ef2-5957915ea714,TRX-000832,BI-00392,Good
5421e259-bcd3-4217-a238-62f696e0082b,TRX-000833,BI-02665,New
21d6666a-5940-4288-a011-79394c873d0a,TRX-000833,BI-00954,Poor
e218d0d8-5992-4de8-b9aa-2756892aa6cb,TRX-000834,BI-00351,Fair
5c1b42c9-473e-47f0-aa25-7f5115994ee4,TRX-000834,BI-02558,Fair
f988c00f-af88-47f7-9e8b-e8654b3489e0,TRX-000834,BI-01672,New
b687e928-6ae1-4f9b-856a-5a9191133d37,TRX-000835,BI-01076,Poor
738024ef-3811-47a9-8f7a-ac35e1fda35d,TRX-000835,BI-00424,Good
55a2acb3-bd9e-488f-8dd1-9af7de12229d,TRX-000835,BI-02659,New
73aaaf02-6979-4347-90c6-b20b3e48fc85,TRX-000836,BI-01624,New
6ce9f341-b16e-49a0-bb62-f753f0204643,TRX-000837,BI-01189,Poor
8d16564b-0d05-43b4-9d36-c8ffac27b56e,TRX-000838,BI-00729,Poor
b8e503ce-c181-4373-a3ca-3c6fb48f780f,TRX-000838,BI-02385,Good
980b833c-c4da-4be4-b305-ce390b4f6fd2,TRX-000839,BI-01927,New
5addecaf-9618-4112-8768-c607919f7a0a,TRX-000839,BI-01474,Poor
41a1c49a-676e-4a95-99f9-52def8c09c48,TRX-000839,BI-01105,Poor
9af174b7-84bb-448e-993f-f0c9ca60c770,TRX-000840,BI-02240,Fair
15435b4e-7483-45da-9b23-226b0d858714,TRX-000840,BI-01249,Good
437099e4-45a0-46c7-9c63-84f207878c82,TRX-000840,BI-00254,New
991631a5-0e73-46e7-b00e-2e7a9ff39838,TRX-000841,BI-01036,Good
c05433f3-60d0-433d-ae5a-7671b2e44978,TRX-000842,BI-02457,Fair
162f87bc-451c-48e1-9750-777a60b56148,TRX-000842,BI-01065,Good
c3835aab-ad96-4a2d-b618-3b11faae10e8,TRX-000843,BI-02813,Fair
94ba46b0-3e3b-4336-8f58-073613212a3a,TRX-000844,BI-00840,Poor
5c7b44b4-ff3f-4de2-a276-8729fb2b2f06,TRX-000844,BI-01982,New
206c581c-2fa7-4889-937b-57966866b125,TRX-000845,BI-01000,Good
ebfbec45-0668-4b4c-843f-5547f7064ed4,TRX-000845,BI-01326,New
09bf2c2e-fbba-4677-b03c-76a5e6a8c1e1,TRX-000845,BI-02918,New
d0d4e449-a5df-40c7-9be4-a73972ac8cf0,TRX-000846,BI-00986,Poor
aee5a8f9-437b-47c2-9a77-f91252b28974,TRX-000846,BI-00852,Poor
7e26d913-6973-46b2-b0e3-5decd7213b06,TRX-000846,BI-02522,Good
78c60062-81ff-4fee-a9de-dce741547402,TRX-000847,BI-00634,New
06595d03-748e-4138-a2b5-f7fda07a9dce,TRX-000847,BI-01808,Fair
cdc1284b-3d16-433d-8fd6-91909ac2357d,TRX-000848,BI-00612,Fair
99a3229f-727f-4fd4-9de9-e673606b1ccb,TRX-000849,BI-02711,Poor
945492d2-169d-4632-b6fe-9a12e281f01e,TRX-000850,BI-00789,Good
0db3110f-bb16-4fee-a578-03604b65b7d1,TRX-000851,BI-00588,Fair
0f33096d-d5ab-42fe-9970-0ddb390cc8bb,TRX-000851,BI-02940,New
017d8206-bd06-41f5-b362-b5ed3264cd07,TRX-000851,BI-01921,Poor
66fab663-b5d2-433f-afe7-14d0d79e4503,TRX-000852,BI-01556,New
0ede1d23-e9d9-4d2e-8878-a02b555420e5,TRX-000852,BI-02372,Good
83158cd4-e7e7-4561-88b6-077a085cff4d,TRX-000852,BI-02086,Fair
4a91425c-38a1-4751-883c-ccb0cf3b9832,TRX-000853,BI-01223,Fair
70c951ed-4298-4e70-a639-f0555477be2b,TRX-000854,BI-02855,New
f5f78a42-8503-4b99-9205-34b743df8b6e,TRX-000854,BI-00797,Good
aa68b7a7-2c3f-4a8c-85d6-179031102071,TRX-000854,BI-02981,Fair
d4724505-12b5-4920-8b8b-286428733985,TRX-000855,BI-00685,Good
d8a9ac71-fef2-483e-be24-93dc32eb0e1a,TRX-000855,BI-02803,Fair
201cd28c-51d1-4871-bc0c-196a2d392afb,TRX-000855,BI-02816,Fair
7f961256-86c1-4cf8-b6a6-87ff55c26ce0,TRX-000856,BI-01981,Good
3ca40963-ecc9-4e8f-9cfd-e08e309e08dc,TRX-000856,BI-02749,Good
e6fbcff7-2054-42c1-994f-422179cfb2f3,TRX-000857,BI-01917,New
181cccd9-6581-45a2-922f-10f05cbb44ed,TRX-000857,BI-02467,New
a553c568-46a5-48d4-9c27-fd6154b462c6,TRX-000858,BI-01723,Good
ff020108-2c39-41ed-86f4-03eb90eda4d5,TRX-000858,BI-02579,New
bb7a66c0-1db5-4c8a-93e5-efa217bacb03,TRX-000859,BI-01129,New
5ad08294-5c41-4951-8c49-5560b7942d04,TRX-000859,BI-02845,Poor
8024b663-aa33-4fdc-a0b2-bffca7f298f6,TRX-000860,BI-01241,Fair
b625ae1c-01e8-4fe0-a51d-863c9430aa79,TRX-000860,BI-00999,New
f5063c80-f414-492d-aaec-862a0d1c306f,TRX-000860,BI-01522,Fair
8ae56fba-caf2-4b02-92a4-9201a23aaedc,TRX-000861,BI-02171,Fair
46ebd491-1746-4538-ba34-8b9efaea7458,TRX-000861,BI-02950,Good
f5923426-b8ca-4ddc-85fe-522d048c3430,TRX-000862,BI-01471,Poor
3c3ef03d-75cd-4dd5-9da8-4b37ccc282ed,TRX-000862,BI-00969,New
d2c3c823-04e0-4e0b-a637-7e9269ce825b,TRX-000862,BI-02924,Good
c7348dd4-7751-497e-9866-0d1526b7d8c2,TRX-000863,BI-00430,New
f669df5d-1166-459a-bc2f-7526a3460a64,TRX-000863,BI-01194,New
016c6916-6369-46ec-978c-3ca02871a3bf,TRX-000863,BI-01314,Fair
7ae56ebd-b3f9-4bf7-aebe-40dcdad304c1,TRX-000864,BI-02566,Poor
464a0a23-dd64-4814-a4b9-3f109e64a19c,TRX-000865,BI-02707,New
39d86a14-5bb1-4456-8be8-8a8801508294,TRX-000865,BI-01286,Poor
ae737b3e-1b43-4420-8b17-b7f40c116df7,TRX-000865,BI-02244,New
61201eb0-03da-453c-ac03-c16da1a408ee,TRX-000866,BI-02885,Poor
4ae14d59-e86b-45ce-90ba-33b49659c4f6,TRX-000866,BI-00059,New
8db2e079-83c5-4879-81f2-789053b391ca,TRX-000867,BI-00511,New
9016c9c6-59a1-4c9a-8021-4018f7db68f2,TRX-000868,BI-01514,New
525c656e-7aa9-48eb-9246-d2eedb082c36,TRX-000869,BI-01953,Poor
b4b72306-7da9-477b-a5d8-2cb8d49629b5,TRX-000870,BI-01599,Fair
b0423733-40b2-47c9-afd2-1f643f4c234e,TRX-000871,BI-02959,New
e1c00a7c-1962-4aec-b760-a26fc8294de1,TRX-000871,BI-02912,Good
e8c8f746-920b-4fe7-9fb1-5454e833d3a4,TRX-000871,BI-00791,Poor
ecf4574a-c895-4970-a60c-f67053eb753e,TRX-000872,BI-01947,Good
e67285eb-4039-4dd4-b9b6-2b2e75fbc59c,TRX-000873,BI-02887,Poor
1361de08-5326-4a78-a0e9-ceb1215c03ae,TRX-000874,BI-01922,Poor
13360eb5-38ea-4c44-ac25-344da9f26509,TRX-000874,BI-02868,Fair
0af1c662-b66b-4fe1-9994-ee064167304a,TRX-000874,BI-01040,Fair
2454ab90-5dba-4c95-8570-7303e949aed6,TRX-000875,BI-00492,Fair
7fbf3b3a-2323-4753-a5b4-996c19e1b9c3,TRX-000875,BI-01225,Poor
27a97720-9dcc-41e3-bf3e-4207459665dc,TRX-000876,BI-01346,New
5bb4e26e-b571-4521-9b97-52bb299b50e3,TRX-000876,BI-01584,New
f8b995e1-cfe3-416d-9f0d-4e04de3c073a,TRX-000876,BI-02022,Good
1d3e55dd-dfb3-4501-9578-075902254458,TRX-000877,BI-01620,Poor
a0c7696d-6aca-4951-85df-74a9851a019c,TRX-000877,BI-01903,New
c0c1bb1d-71c0-48c7-930c-bc70b6734f73,TRX-000877,BI-01750,New
5a9faac2-7b59-4db8-8e95-231b0986bdb2,TRX-000878,BI-00822,Fair
92ad4a5b-9f48-47b8-a1a5-43058b0ba66b,TRX-000878,BI-02578,Fair
9008c291-bc0d-4faf-a6ab-c72259f331fc,TRX-000878,BI-00196,Fair
3791a494-305a-487f-b79a-fa984d046c2e,TRX-000879,BI-00651,Good
3b45bbb0-2de3-441c-b538-5cd00a465dc9,TRX-000880,BI-00522,Poor
702fed18-2bd3-428f-b2e8-b82391eb73e1,TRX-000881,BI-00179,Fair
a33e0fac-7cb0-4ebe-adda-beb63ed6fe7b,TRX-000881,BI-00763,New
7277c765-f0cd-4a86-9e8f-56cc5f2e609e,TRX-000881,BI-02297,Poor
c2c27a6a-6f22-419a-9a23-236d2c23b48b,TRX-000882,BI-02725,Good
6786ebca-6f12-4400-ab0f-251c2ae94a51,TRX-000882,BI-01183,Poor
5dbbc440-6529-4da8-90da-23a9f1f9e6d2,TRX-000883,BI-01158,Fair
4ad76ed9-33a7-4ca3-bb18-2ace2ddb67de,TRX-000883,BI-01842,Fair
80ce1c10-b91f-4c94-8c9e-9c00b8fce883,TRX-000884,BI-02233,Good
1f0f01e7-b9a4-479c-a413-b87f5ff48c23,TRX-000884,BI-00758,Fair
8a10acfd-1719-40bb-8dcf-c52b07214f4c,TRX-000885,BI-01265,Good
63f3dd7c-94ae-417c-b289-35134e57baa9,TRX-000885,BI-02454,Fair
e78bd45f-3a48-4e0a-b2a8-02809a6c804c,TRX-000885,BI-02352,Poor
c3703139-498b-44d6-a28d-9655ac6c00d8,TRX-000886,BI-01786,Fair
c586055f-237d-4f4c-9e60-f8684ec76e11,TRX-000886,BI-00389,New
d7bd6727-3d7e-45b0-b1f2-a294d6734f7b,TRX-000886,BI-00485,Poor
b28ae767-6aa2-4a9c-9a72-5502f8cfb25b,TRX-000887,BI-00625,Poor
148a6e32-3886-4446-b770-e7a070333a45,TRX-000887,BI-02210,New
f888ce2f-95c3-4f03-978f-238cec645c1a,TRX-000888,BI-02096,Good
c3d2eb20-1c33-42c7-9004-29bf720b6d40,TRX-000889,BI-01631,Poor
396b0c60-28ba-4641-b89f-decd15938968,TRX-000889,BI-01116,Fair
822553c4-eb6a-45ef-8af0-41d677036509,TRX-000890,BI-01851,New
dea98511-129a-497d-8ed3-0d0445379b05,TRX-000890,BI-02397,Poor
c0ea0b09-81ff-4408-985e-4b0ed86fd37b,TRX-000890,BI-01875,Fair
3a49ec8c-f9b2-4579-8e0f-a3171827d528,TRX-000891,BI-02371,Poor
3701cd4c-7155-4d17-9ba1-d113064e3249,TRX-000891,BI-02408,Fair
fccec88d-07e1-4464-afa2-69ede40c1b7c,TRX-000891,BI-01282,Good
c9e878d5-7718-41d3-be7f-47115f902084,TRX-000892,BI-02704,Fair
91fb3a8f-3400-45cb-87ea-42c45c87db67,TRX-000893,BI-01284,Good
b8234a38-b3f2-4e47-ac51-9e192b0106fe,TRX-000893,BI-00331,New
a9f415cb-7c23-4f4d-9fab-391a7baeb78c,TRX-000894,BI-02779,New
2293e097-8a05-4985-aa83-3115accfa932,TRX-000894,BI-00126,New
49041afd-7c71-47c3-a71b-2772ae08f7e3,TRX-000895,BI-01628,Poor
e209f5d2-fd03-4ba2-a39d-4b7d8b0c6ab3,TRX-000895,BI-02302,Good
04d9b1d3-726f-4afe-8851-dc5424992467,TRX-000895,BI-00093,Good
881f8f8e-b8ef-4e48-ad18-7883d1a818da,TRX-000896,BI-01406,Good
64f6f893-7b7a-4bb3-849d-8d0fff6024ec,TRX-000896,BI-02380,Good
41dc81c6-4c22-4a2c-926d-f3442633a6d2,TRX-000897,BI-00743,Fair
a0e3fb13-5ab3-4386-9b68-97356c49b275,TRX-000897,BI-01344,Poor
68e4ede4-faf5-4125-a1f0-17b26fc2b2b8,TRX-000898,BI-01999,Good
f7ff260a-54ad-4330-b6f8-29d8a191045a,TRX-000898,BI-02732,Fair
4cba8d9c-a99a-404b-aea3-0662813fff0c,TRX-000898,BI-01285,Poor
b8697ded-917e-48a4-9534-a72a5275251b,TRX-000899,BI-00357,Good
836e06ee-9d59-4757-ae34-3d1bd52fcad9,TRX-000900,BI-01211,Poor
5b845d17-3817-4f72-a100-238b577e4eb8,TRX-000901,BI-02195,Good
f797ae87-d09b-4d85-9a80-c7420012bec1,TRX-000901,BI-00075,Poor
0ff5d1da-2993-411d-ad88-a6fddff6148a,TRX-000902,BI-00550,Good
f834da86-f4db-4271-935b-0eb2350da351,TRX-000902,BI-01923,Fair
2f75ed4a-faf8-4e20-91d9-9abc62bc1311,TRX-000903,BI-00553,New
4d4cceff-d926-44a8-848e-446ebb6fae18,TRX-000904,BI-02331,New
b4620e09-b18e-4497-9a93-cd922b11ea06,TRX-000905,BI-00918,Good
8490f67f-f0a9-45c5-a503-f38d22c03a1c,TRX-000905,BI-02755,Poor
000721b7-bee8-46b8-88d4-404be6207b12,TRX-000906,BI-00836,New
c56e0a3e-42bb-42ec-aeaf-15d1fc62ec64,TRX-000906,BI-01262,Poor
1ecca9a7-53bd-4270-abb5-daafb7d9c701,TRX-000906,BI-02532,Good
1411e519-ed70-4b70-85d1-83c2791ca1fd,TRX-000907,BI-00273,Poor
09355db3-6be3-4efd-a99b-9a673dbf9d9d,TRX-000908,BI-00731,Poor
9bb49025-d245-4341-8403-8c0edcedcddd,TRX-000908,BI-02598,New
96eb3faf-545f-4e22-b4e9-4e3c9ed05226,TRX-000908,BI-00749,Good
ecd1df99-906c-4acb-9448-e3a5df2376dd,TRX-000909,BI-01124,New
163e46da-d15b-4831-bdca-e2d9b7576a77,TRX-000909,BI-01472,Fair
3513cf52-3cf1-4728-8b1f-9dd5cb1edb22,TRX-000910,BI-01835,Fair
7866091d-6d7e-49b8-bac5-13f34e2d6f44,TRX-000911,BI-02165,Poor
52b23244-5eae-4bbf-94fa-7c7213fad4a3,TRX-000911,BI-02358,Good
a7bfd919-969b-4072-bd5d-a4aca927ba23,TRX-000911,BI-00286,Poor
183e7037-29ce-4923-b0e2-1da3d36cc01f,TRX-000912,BI-00932,Fair
47c1143c-fc7b-4ad1-b05d-c402b3db082b,TRX-000912,BI-02807,New
2a5dfa27-02a6-4a2f-b192-dd375ac1aebd,TRX-000913,BI-00100,New
49ca06b4-f83d-4cde-84eb-115b60ee9dca,TRX-000914,BI-01106,Poor
90e10ef7-11bc-47de-a9a0-ebd0f4a68e4e,TRX-000915,BI-02020,New
017c0618-beb9-4274-a0fa-c290d817d9ff,TRX-000915,BI-02827,New
0ac10b57-2316-4474-9422-c7ab46622002,TRX-000915,BI-01792,Good
1f7120a5-dec7-4d24-b358-4f71098a07e1,TRX-000916,BI-00241,New
cbc94d5a-4cf2-4764-8072-23bbee030ed1,TRX-000917,BI-00062,New
56ed1b39-1bba-437b-8dfd-453b11e0290d,TRX-000917,BI-02275,Poor
84245c66-8187-49a1-abc4-5d1e8e9798cb,TRX-000917,BI-00533,Poor
4f862d0d-bb9b-44e5-ad74-7090099f5f74,TRX-000918,BI-00121,Good
7b2f4c6a-995b-4f60-8738-11e1cbd0dbe3,TRX-000918,BI-01629,Poor
9625b1d3-b0c6-490e-b58c-619f815fcb5d,TRX-000919,BI-01011,New
fbd45b0f-f369-4ded-8fed-4fddec6fa7f6,TRX-000920,BI-02157,Good
550c05ec-e9a7-4217-9bde-52672549272a,TRX-000920,BI-02553,New
95ee3686-47aa-45c2-8e21-468d3e1eb0e3,TRX-000921,BI-01545,Fair
46e9cd5e-e7f3-4720-be3e-103c1bfc25e5,TRX-000921,BI-02388,Poor
3e161f69-5dbe-4d72-9ae3-5912579fcef2,TRX-000922,BI-02915,Good
9f9145d0-3884-4a4a-af37-945ac8eb48ff,TRX-000923,BI-02683,Poor
144b5ef4-f78a-4cbf-a005-be59d3fc3f3b,TRX-000923,BI-01327,Poor
77fefca7-0155-41b4-9e43-6a92e9d032a4,TRX-000923,BI-01509,Good
